DeviceID,Date,HoursUsed,Hours_7d_mean,Temperature,Vibration,DaysSinceLastMaint,label_fail_next7d
1,2024-02-05,0.3918139056822995,1.4318921684660313,30.783706616836653,0.0938339792038618,-54,1
1,2024-02-06,5.026504331329694,1.5855041258909295,34.02230798913977,0.4673860788141601,-53,1
1,2024-02-07,0.0,1.5855041258909295,34.789492659363184,0.2087886913638887,-52,1
1,2024-02-08,2.634588273258727,1.7700821376496385,36.70159722405423,0.6952563675748165,-51,1
1,2024-02-09,0.7153061476902116,1.4431368335210812,35.96640598434467,0.050226969718787,-50,1
1,2024-02-10,4.628866393032311,1.9138684358561775,31.37350879008463,0.2295184904783356,-49,1
1,2024-02-11,1.1008001561581822,2.0711256010216323,35.300671429165426,0.3509230957887681,-48,1
1,2024-02-12,0.0,2.015152185924161,31.30953128968089,0.1689735722529225,-47,1
1,2024-02-13,1.7426748733985882,1.546033691934003,36.27231374503522,0.1009018734093845,-46,1
1,2024-02-14,1.892083572934108,1.816331345210304,33.06203150041501,0.6902810399192058,-45,1
1,2024-02-15,2.206963839940572,1.7552421404505676,34.437537072444094,0.2659416851045508,-44,0
1,2024-02-16,0.0,1.6530555479233944,37.94511887610019,0.1199584646928877,-43,0
1,2024-02-17,1.8875810399952668,1.261443354632388,35.591927022238295,0.0202000716965803,-42,0
1,2024-02-18,1.8766710660848067,1.3722820560504776,36.05439158017294,0.0759810954895194,-41,1
1,2024-02-19,0.7016755829721937,1.472521425046505,37.64016674232575,0.4123853007556401,-40,1
1,2024-02-20,4.386547009276371,1.8502174444576167,36.57481328956474,0.2934597461861762,-39,1
1,2024-02-21,0.5424958950460237,1.657419204759319,34.46937012610101,0.1038201879060836,-38,1
1,2024-02-22,0.8048490426566333,1.4571170908616136,36.57916941467818,0.6293394284923334,-37,1
1,2024-02-23,0.0,1.4571170908616136,33.31805065292682,0.0451249600937344,-36,1
1,2024-02-24,3.2372731576855927,1.6499302505316602,35.57491564215879,0.1819317243999872,-35,1
1,2024-02-25,3.123426196113952,1.8280381262501095,35.72299739979189,0.9305020337995789,-34,1
1,2024-02-26,2.80555842330171,2.1285928177257545,31.542542585377586,0.1447146553829146,-33,1
1,2024-02-27,4.143072457053628,2.0938107388367913,35.23110049697738,0.0401263749979037,-32,1
1,2024-02-28,3.175870949523361,2.470007175190697,37.13802044239234,0.1327596835681175,-31,1
1,2024-02-29,3.885407769012224,2.9100869932414954,34.79490919755708,0.0021356632026327,-30,1
1,2024-03-01,2.167895022167282,3.2197862821225356,37.75318818521925,0.2170999131937561,-29,1
1,2024-03-02,0.3963644808316655,2.8139421854291173,32.88649453899111,0.0612930057090037,-28,1
1,2024-03-03,2.323956286371847,2.6997321983231024,34.81375078533718,0.0179797497756706,-27,1
1,2024-03-04,0.6839076083239748,2.3966392247548542,34.0775392424534,0.0161122432849642,-26,1
1,2024-03-05,5.650353931977096,2.6119651497439214,36.39843236182278,0.0484794549675514,-25,1
1,2024-03-06,0.5143347692931923,2.231745695425326,34.91544267061384,0.018511818213067,-24,1
1,2024-03-07,4.03938093993518,2.253741862700034,35.458103579817106,0.3883450319006908,-23,0
1,2024-03-08,0.5430833362273673,2.0216259075657605,37.81235119562119,0.3511151776571251,-22,0
1,2024-03-09,4.505187512978113,2.608600626443824,33.18547909878269,0.5259920844378365,-21,0
1,2024-03-10,1.5699770790488772,2.5008893111119717,34.48237479357513,0.0719755734033836,-20,0
1,2024-03-11,3.586227166398737,2.9155063908369376,32.98064200041652,0.1564621704341019,-19,0
1,2024-03-12,2.727219994458053,2.497915828334217,32.36384303383519,0.2242330500061743,-18,0
1,2024-03-13,2.0004816872934392,2.710222530905681,34.29926365882553,0.5154172424927311,-17,0
1,2024-03-14,0.8170274932273365,2.249886324233132,37.236098317303714,0.0992531195686386,-16,0
1,2024-03-15,4.6146428567674,2.8315376843102795,34.396867292710056,0.1596368720631528,-15,0
1,2024-03-16,3.13639582660466,2.6359960148283577,34.26577190059375,0.1592231765224542,-14,0
1,2024-03-17,0.2181135523097448,2.4428726538656247,33.77460541293672,0.0108234521451846,-13,0
1,2024-03-18,1.952431271336308,2.2094732402852775,35.39912599563031,0.1606428299726656,-12,0
1,2024-03-19,1.0681983688414831,1.9724701509114817,32.863895450327114,0.360424516404924,-11,0
1,2024-03-20,0.0,1.6866870527267044,31.8912451980804,0.5472908519847857,-10,0
1,2024-03-21,2.777593456403606,1.966767904609029,38.43148880047608,0.2075983918337904,-9,0
1,2024-03-22,3.779647040926926,1.8474827880603897,35.36165137742633,0.0075184921944244,-8,0
1,2024-03-23,2.24410040414488,1.7200120134232784,38.07452339578647,0.3936917624519124,-7,0
1,2024-03-24,3.748551135261267,2.22436023955921,34.44695485367842,0.0417342715927214,-6,1
1,2024-03-25,1.3061547011454762,2.132035015246234,34.34058736414209,0.4500041495057666,-5,1
1,2024-03-26,0.4869004467857125,2.0489924549525527,37.97825095667877,0.1571063412056169,-4,1
1,2024-03-27,3.22496797783493,2.5097021660718286,36.38392198665137,0.112610755706551,-3,1
1,2024-03-28,3.879523331229989,2.667120719618454,33.618409167875704,0.2100008671024869,-2,1
1,2024-03-29,2.265225216752109,2.450774744736338,36.903502155924194,0.3667446263175772,-1,1
1,2024-03-30,0.0,2.1301889727156404,35.75261871696036,0.6037457426726004,0,1
1,2024-03-31,2.0236597255706528,1.88377591418841,36.946608592487,0.2762542661855415,1,0
2,2024-01-01,0.1903943448625118,0.1903943448625118,24.09658688849244,0.617309872794862,-89,1
2,2024-01-02,0.0,0.0951971724312559,22.838884755234872,0.3354116735791923,-88,1
2,2024-01-03,2.0524570684599377,0.7476171377741498,22.43211257189376,0.0538418084717552,-87,1
2,2024-01-04,0.0,0.5607128533306124,26.347202733066865,0.0545951674487294,-86,1
2,2024-01-05,3.6149790682243528,1.1715660963093604,24.7302317360304,0.2838703877954195,-85,1
2,2024-01-06,1.5520438662899614,1.234979057972794,25.323115618330856,0.1588152278435072,-84,1
2,2024-01-07,0.0,1.0585534782623949,23.3640893445229,0.5609334303079158,-83,1
2,2024-01-08,1.5732367541318286,1.2561023938722973,26.72687830804503,0.1553914210529685,-82,1
2,2024-01-09,1.877246706996469,1.5242804948717927,27.033061885119704,0.1660630859708526,-81,1
2,2024-01-10,4.299666446683448,1.8453104060465797,26.797886277241304,0.0698315281574522,-80,1
2,2024-01-11,2.22708042862766,2.1634647529933884,24.7743983184699,0.2430365409131896,-79,1
2,2024-01-12,1.0587125062830725,1.7982838155732055,28.49087001688793,0.080565760725806,-78,1
2,2024-01-13,1.4841581065064129,1.7885858498898415,24.68316122773597,0.0567398134126028,-77,1
2,2024-01-14,0.996217587225702,1.9309026480649416,26.75672882721753,0.079476494976905,-76,1
2,2024-01-15,2.986394370163905,2.1327823074980956,22.051456737179084,0.0662692743113141,-75,1
2,2024-01-16,1.2960756634026396,2.049757872698977,23.701292230389583,0.0367618936767491,-74,1
2,2024-01-17,0.4433382258290961,1.4988538411483554,26.024831549436502,0.1102958955310243,-73,1
2,2024-01-18,3.1866313104234143,1.6359325385477488,25.794927702566174,0.102440850991311,-72,1
2,2024-01-19,0.3661664795009103,1.5369973918645827,20.643838183594312,0.0073020276332226,-71,1
2,2024-01-20,1.4262192603433292,1.528720413841285,26.02078704462284,0.1868807852536501,-70,1
2,2024-01-21,1.6656620276832452,1.6243553339066488,23.595196071135387,0.0112395932277151,-69,1
2,2024-01-22,1.4737103473907505,1.4082576163676264,25.41459584742728,0.0692560085465762,-68,0
2,2024-01-23,0.3081233743030915,1.267121575067691,24.987701648778422,0.1474346124814918,-67,0
2,2024-01-24,3.5846508658990377,1.7158805236491113,29.71681534501876,0.9114126530379574,-66,0
2,2024-01-25,2.1231048759570608,1.5639481758682037,26.718620564742825,0.2849806041740473,-65,0
2,2024-01-26,1.3651585376832074,1.7066613270371032,25.65868513431648,0.2678072062852747,-64,0
2,2024-01-27,0.8425277673379417,1.6232768280363334,22.252438256539893,0.1786036300238966,-63,1
2,2024-01-28,2.1129416010213857,1.6871739099417822,26.783824397879734,0.2146270871952618,-62,1
2,2024-01-29,2.9533776573136663,1.8985549542164846,23.949717495910377,0.0607228243878557,-61,1
2,2024-01-30,2.0296407106679064,2.144486002268601,26.494444734183027,0.0196130716626634,-60,1
2,2024-01-31,0.921756257383182,1.7640724867663358,25.284847891820707,0.0021168642477645,-59,1
2,2024-02-01,2.4519166801261427,1.811045601647633,23.21857195792122,0.1816226906786094,-58,1
2,2024-02-02,0.0,1.6160229534071748,25.18140645831288,0.0103181653797368,-57,1
2,2024-02-03,4.180653313464704,2.092898031425284,24.9920574936932,0.5279841216453299,-56,1
2,2024-02-04,1.024014172016182,1.937336970138826,23.91072707527772,0.0346163027949435,-55,1
2,2024-02-05,4.103654074750915,2.101662172629862,26.848129834888898,0.0792610148825938,-54,1
2,2024-02-06,2.192816774345801,2.124973038869561,27.15624247269418,0.0557762703836122,-53,1
2,2024-02-07,0.5796779287757494,2.0761047062113565,24.8555183713467,0.0283682249133776,-52,1
2,2024-02-08,0.3508354661621871,1.7759502470736486,26.66784980378313,0.0727234238775151,-51,1
2,2024-02-09,0.3070687638071177,1.819817213331808,28.095987217388377,0.0144922670199577,-50,0
2,2024-02-10,2.0763870010636416,1.5192077401316564,26.583012425400785,0.0299198907038053,-49,0
2,2024-02-11,0.0,1.3729200012722018,24.61721312869141,0.5324648807642876,-48,0
2,2024-02-12,3.6597228585585104,1.3095012561018582,21.060901174244087,0.1660284976449303,-47,0
2,2024-02-13,2.286050623038468,1.3228203773436678,24.76832136772102,0.0617613173504792,-46,0
2,2024-02-14,2.663612290704356,1.6205252861906114,25.61636302527672,0.1221056569254704,-45,0
2,2024-02-15,2.0669665226910663,1.8656868656947372,24.866843435509725,0.2818364598453376,-44,0
2,2024-02-16,0.5380276689592862,1.89868099500219,21.96472408768629,0.0189866588242002,-43,0
2,2024-02-17,2.381215647851173,1.9422279445432657,26.26678288689129,0.1737481849176648,-42,0
2,2024-02-18,0.0,1.9422279445432657,26.119059745545144,0.2439265345187908,-41,0
2,2024-02-19,3.7058344523560622,1.948815315085773,22.036031249596096,0.0737259663757436,-40,1
2,2024-02-20,3.2505495486224083,2.086600875883479,27.907194643572943,0.1225941772116104,-39,1
2,2024-02-21,3.0590185183183274,2.143087479828332,27.01897541496988,0.334266151521337,-38,1
2,2024-02-22,2.7059295711471685,2.234367915322061,21.657117878520506,0.5707475690050829,-37,1
2,2024-02-23,1.997606791022302,2.4428792184739203,23.28265151801892,0.4495213392474935,-36,1
2,2024-02-24,2.590290731948816,2.4727470876307263,25.930922852391085,0.4738136251066914,-35,1
2,2024-02-25,0.0,2.4727470876307263,24.911932769995644,0.1528291376570242,-34,1
2,2024-02-26,0.2407937042317613,1.977741266470112,25.74050047799713,0.1419845450425965,-33,1
2,2024-02-27,2.0697833477488303,1.8090603806310295,30.015477804156,0.224147656438386,-32,1
2,2024-02-28,4.370573379916198,1.9964253608592966,24.21930908856357,0.1732411605816571,-31,1
2,2024-02-29,0.3880533786600337,1.6653001905039917,24.67138251009611,0.0099976042544973,-30,1
2,2024-03-01,0.0,1.37992779178652,24.17617261069241,0.1785712950314287,-29,1
2,2024-03-02,2.823788086845088,1.4132845567717016,22.450551454460708,0.5798745770926212,-28,1
2,2024-03-03,2.122994735461739,1.7165695189805212,22.3119305574471,0.0254390197594391,-27,0
2,2024-03-04,2.720319454441963,2.0707874832962645,21.76138469760884,0.2477686948201788,-26,0
2,2024-03-05,1.7836746768222742,2.029914816021042,22.309003606605746,0.0442556772611854,-25,1
2,2024-03-06,0.0,1.4055471903187282,27.190535254947942,0.5002528006549303,-24,1
2,2024-03-07,4.975861992118313,2.060948420812768,25.08710933059992,0.076793040758514,-23,1
2,2024-03-08,3.772424288429071,2.5998661763026356,25.337887685328305,0.1818431210016622,-22,1
2,2024-03-09,3.568118660684595,2.7061991154225646,26.098940071649444,0.3096144493350882,-21,1
2,2024-03-10,3.322831382289638,2.8776043506836935,24.78701440325836,0.2381495288523829,-20,1
2,2024-03-11,2.4109148966311875,2.833403699567868,22.70624958981191,0.6819405302098387,-19,1
2,2024-03-12,0.46796855206513,2.645445681745419,21.8304350513134,0.0892223633579507,-18,0
2,2024-03-13,2.0511528669905537,2.9384675198869266,21.81817694192254,0.102244848935986,-17,0
2,2024-03-14,2.484174673658331,2.5825121886783577,21.86409382551553,0.2696966045434204,-16,0
2,2024-03-15,2.0263761150097226,2.3330767353327366,24.86839276174136,0.0623200159680085,-15,0
2,2024-03-16,3.633291930364144,2.3423872024298156,25.59305620598704,0.1770618221197447,-14,1
2,2024-03-17,2.276017504895388,2.1928423628020655,24.323603746673,0.0155147687198253,-13,1
2,2024-03-18,1.7706724479865152,2.1013791558528263,26.57866672852796,0.2940788044974955,-12,1
2,2024-03-19,1.0984529877396478,2.191448360949186,23.27840180117948,0.4092395194540186,-11,1
2,2024-03-20,0.9010952400270468,2.0271544142401137,24.544418281682727,0.0976278844483299,-10,1
2,2024-03-21,3.735799565230387,2.205957970178979,22.38409898490517,0.1996865325331409,-9,1
2,2024-03-22,2.9256633187848475,2.334427570718282,25.181063358238926,0.5201122259296883,-8,1
2,2024-03-23,1.4991561439135284,2.029551029796766,25.94133617813973,0.4813029662046447,-7,0
2,2024-03-24,1.8986040608236847,1.975634823500808,26.07016871747004,0.2630444458228592,-6,1
2,2024-03-25,2.6858865419190328,2.1063796940625963,24.99262216956618,0.0558534684677552,-5,1
2,2024-03-26,2.6667722377546115,2.3304253012075913,27.390089460876013,0.015719170787751,-4,1
2,2024-03-27,2.7403639638274866,2.5931779760362255,26.476625203142028,0.6577123200933437,-3,1
2,2024-03-28,0.739519255310217,2.1651379317619153,24.978070651190546,0.1787673360169481,-2,1
2,2024-03-29,1.0294483495960214,1.8942500790206545,23.973714915389927,0.2040696876077858,-1,1
2,2024-03-30,0.5081248245829333,1.7526741762591411,19.94194307985758,0.1432726662152955,0,1
2,2024-03-31,0.9244771597147184,1.6135131903864315,25.2587090483235,0.0240972358603304,1,0
3,2024-01-01,0.6204379664065458,0.6204379664065458,36.82174681151351,0.0408388966160529,-90,1
3,2024-01-02,2.447609316318693,1.5340236413626194,29.647895741860868,0.4594384012639515,-89,1
3,2024-01-03,0.0,1.0226824275750797,31.41441995242901,0.4352855383776933,-88,1
3,2024-01-04,1.7427542379168917,1.2027003801605325,33.7431757041751,0.1895137033050912,-87,1
3,2024-01-05,0.6318208604480413,1.0885244762180344,33.3056798186542,0.0788981090916018,-86,1
3,2024-01-06,2.052777368562137,1.249233291608718,35.82677005803946,0.0635521754374204,-85,0
3,2024-01-07,2.590239159703521,1.4408055584794042,36.65781009440477,0.1611314462411184,-84,1
3,2024-01-08,0.905099700175489,1.4814715204463964,36.221323919816,0.0345565277513713,-83,1
3,2024-01-09,1.7737493056098732,1.3852058046308504,32.30954999945661,0.8123450223236137,-82,1
3,2024-01-10,4.150366176457408,1.97811525841048,35.14269321656754,0.0832223528937764,-81,1
3,2024-01-11,0.156367348697247,1.751488559950531,33.059542062541404,0.1276629090638835,-80,1
3,2024-01-12,1.8656011958959668,1.9277428935859489,37.20238140835557,0.077427907359415,-79,1
3,2024-01-13,3.719703507282948,2.1658751991174934,33.63198027855944,0.276157476207629,-78,1
3,2024-01-14,2.425493967060941,2.1423401715971244,32.489482926427215,0.4044268357661985,-77,1
3,2024-01-15,3.3069523598241304,2.4854619801183593,36.8042913588654,0.1363885830236426,-76,1
3,2024-01-16,0.6443805035945056,2.3241235798304496,35.91208879878848,0.0559442566541569,-75,1
3,2024-01-17,0.6795023134152658,1.8282858851101438,32.73417964024945,0.2298587164484726,-74,1
3,2024-01-18,3.0335504033302465,2.239312035772001,35.7609879426204,0.1094035732837833,-73,1
3,2024-01-19,4.148839929015418,2.565488997646208,34.4600633345654,0.502763352219195,-72,1
3,2024-01-20,5.292408608262842,2.79016115492905,35.89609678564727,0.0035261208464047,-71,1
3,2024-01-21,1.7743024806025949,2.6971337997207145,34.37204660047281,0.0459845364286539,-70,1
3,2024-01-22,3.4595926498307,2.718939555435939,35.88339635162233,0.0725699504386236,-69,1
3,2024-01-23,3.214685233278604,3.0861259453908105,39.05953288511518,0.1523721502752568,-68,1
3,2024-01-24,0.7660848692728988,3.0984948819419005,31.93337913016573,0.016209720200874,-67,1
3,2024-01-25,2.2327971942799003,2.9841015663632797,35.581296730491424,0.0532831681592351,-66,1
3,2024-01-26,0.66929833745789,2.4870241961407755,34.37162257144823,0.0194612097572125,-65,1
3,2024-01-27,2.390751128186094,2.0725016989869545,35.40316685812932,0.131763959369299,-64,1
3,2024-01-28,3.665351587367907,2.342651571381999,37.117439210650645,0.0783502410141351,-63,1
3,2024-01-29,4.642361606249677,2.5116185651561387,33.75566667190139,0.3261406826255091,-62,1
3,2024-01-30,1.091675095093267,2.2083314025582332,35.23986761813622,0.3483423114014009,-61,1
3,2024-01-31,3.561022264179062,2.6076081732591136,36.56370185435782,0.1368939311110746,-60,1
3,2024-02-01,2.997303847820641,2.7168234094792196,36.36950334469505,0.0289920321350547,-59,1
3,2024-02-02,0.9350481724028326,2.754787671614212,32.954642989706166,0.0486479167926565,-58,1
3,2024-02-03,0.3626637083987827,2.4650608973588812,35.93105500867977,0.1614167494650768,-57,1
3,2024-02-04,0.395110538047672,1.9978836045988477,35.35920886409649,0.0676365851755678,-56,1
3,2024-02-05,1.4470763329091734,1.5414142798359187,33.402956975179364,0.2163880634257449,-55,1
3,2024-02-06,0.0,1.3854606948225947,33.81684104992911,1.039579138736736,-54,1
3,2024-02-07,1.6763271697402726,1.1162185384741963,37.45592497387444,0.0369378305871752,-53,1
3,2024-02-08,0.8882128796674598,0.8149198287380275,37.2945441092869,0.1864929665552344,-52,1
3,2024-02-09,1.745909915431329,0.9307572205992413,35.9601067042815,0.1820483860545584,-51,1
3,2024-02-10,1.8066245508683068,1.1370373409520305,38.35141316142471,0.1900120262754048,-50,1
3,2024-02-11,2.423053631274338,1.4267434971272686,33.45778073458747,0.1430203561242612,-49,1
3,2024-02-12,3.160990352463899,1.671588357063658,32.325763115514185,0.0364864541366516,-48,1
3,2024-02-13,2.7653754304562352,2.0666419899859774,33.76690117103647,0.3401102623602895,-47,1
3,2024-02-14,0.9109188809829518,1.9572979487349313,34.877827804038866,0.2264433420668436,-46,1
3,2024-02-15,2.0303628247955685,2.1204622266103756,32.71083936202181,0.3107169968855878,-45,1
3,2024-02-16,1.5478499119322957,2.092167940396228,36.41983535273001,0.1009744976671318,-44,1
3,2024-02-17,1.8916955177997588,2.1043209356721495,39.45381264849888,0.7311695643187056,-43,1
3,2024-02-18,0.90807102337133,1.8878948488288627,36.253068459926965,0.2494954076048359,-42,1
3,2024-02-19,4.039362708452121,2.0133766139700375,34.074882997994834,0.7683816564944487,-41,1
3,2024-02-20,0.4260419172508951,1.67918611208356,32.168499949185005,0.3167268931992619,-40,1
3,2024-02-21,2.353960221717686,1.8853348750456649,37.02761494875521,0.1093342870184525,-39,1
3,2024-02-22,2.066561820314194,1.8905061601197544,37.85210088118806,0.1057709214961981,-38,1
3,2024-02-23,3.729796828367845,2.20221286246769,32.67926149653427,0.445186968340702,-37,1
3,2024-02-24,1.3067295390971738,2.118646294081606,37.16067737882086,0.0282732874155163,-36,1
3,2024-02-25,6.0069910074434425,2.847063434663337,33.38591014144059,0.0012103774342234,-35,1
3,2024-02-26,2.2008370673632363,2.5844169145077815,35.0099752850571,0.0220780953283324,-34,1
3,2024-02-27,1.0247214285886728,2.6699425589846073,33.74696578809315,0.0037792786459131,-33,1
3,2024-02-28,1.3078060386874593,2.520491961408861,34.10870261732329,8.749727290775742e-05,-32,1
3,2024-02-29,0.0,2.2252688442211186,35.1772284131122,0.0219170628097118,-31,1
3,2024-03-01,2.1395525001464906,1.9980910830466392,34.98901225630507,0.1429148356872875,-30,1
3,2024-03-02,1.1271589275973144,1.9724381385466592,32.66200994397097,0.1217341791206129,-29,1
3,2024-03-03,2.3983125118365005,1.456912639174239,40.19292004551285,0.363901437444139,-28,1
3,2024-03-04,5.490037095559321,1.9267983574879655,31.700088220664977,0.3632734199622284,-27,1
3,2024-03-05,4.000733650331307,2.351942960594056,35.44424831728102,0.1573962857596141,-26,1
3,2024-03-06,1.4572456918637682,2.373291482476386,38.15250494860252,0.5713510330002872,-25,1
3,2024-03-07,1.2066423216460356,2.545668956997248,35.584742171892195,0.0494004269635951,-24,1
3,2024-03-08,3.9626117993638506,2.8061059997425852,35.696248172388664,0.0551169454643935,-23,1
3,2024-03-09,3.777070249174321,3.1846647599678723,35.93566593881362,0.4199321998153913,-22,1
3,2024-03-10,1.5061269910922364,3.0572096855758346,37.589463895416415,0.1478292117989645,-21,1
3,2024-03-11,0.5952498113083495,2.357954359254267,32.70356471065696,0.0246371862055373,-20,1
3,2024-03-12,1.3013588626055432,1.972329389579158,34.67822342337371,0.0403966706345538,-19,1
3,2024-03-13,2.880361932935644,2.1756317097322833,34.36010321407922,0.3605193995952135,-18,1
3,2024-03-14,1.1833428536673347,2.172303214306754,38.65040985811847,0.0484008460100389,-17,1
3,2024-03-15,1.8212128175068405,1.8663890740414668,33.70557629185698,0.1854811252336015,-16,1
3,2024-03-16,3.621352296789568,1.8441436522722168,33.55047101712248,0.305118358850292,-15,1
3,2024-03-17,1.981032093269366,1.9119872382975207,36.904560515565976,0.3100563361714066,-14,1
3,2024-03-18,2.441769900847412,2.175775822517387,37.29088784459536,0.1571201942026546,-13,1
3,2024-03-19,2.3022979116517885,2.318767115238279,32.687024841977504,0.0808580387198528,-12,1
3,2024-03-20,2.06780438104737,2.2026874649685255,34.11931304792617,0.2135184660043065,-11,1
3,2024-03-21,2.6004548235058227,2.40513203208831,33.550901350931994,0.0276186103549795,-10,1
3,2024-03-22,0.0,2.1449587724444754,35.54772952376467,0.4579911125020618,-9,1
3,2024-03-23,4.459786693187782,2.264735114787077,37.82401470050576,0.0076042244394749,-8,0
3,2024-03-24,2.844298301964562,2.388058858886391,35.53308560160506,0.2468413129263682,-7,0
3,2024-03-25,1.4058398410319737,2.2400688503413284,36.91423754125246,0.3869158165944342,-6,1
3,2024-03-26,0.0,1.9111691486767872,37.20283449991467,0.178908487530483,-5,1
3,2024-03-27,3.552198734953012,2.123225484949022,35.83109216531304,0.0845098759065046,-4,1
3,2024-03-28,1.9090771930182464,2.0244572520222253,31.61709592608792,0.1131183421065303,-3,1
3,2024-03-29,2.2053952557787726,2.339513717133478,33.03702186899779,0.1033038696620108,-2,1
3,2024-03-30,1.5108771465677784,1.9182409247591923,37.82190650982071,0.2046713582299663,-1,1
3,2024-03-31,2.313582444995169,1.8424243737635646,33.96782030422896,0.0300459569071862,0,1
4,2024-01-01,6.58825587950898,6.58825587950898,24.93654563285217,0.6079671989334142,-84,1
4,2024-01-02,5.989798131611948,6.289027005560464,28.081778282069106,0.0787347931414774,-83,1
4,2024-01-03,6.44546550432228,6.341173171814403,23.448541255272488,0.2228724853500116,-82,1
4,2024-01-04,5.465910606952556,6.122357530598941,26.581195537796,0.1300793201755778,-81,1
4,2024-01-05,6.741453865890738,6.2461767976573,28.42966410966528,0.0635279137109513,-80,1
4,2024-01-06,4.133603131587401,5.89408118664565,26.509907729072964,0.223555625809314,-79,1
4,2024-01-07,8.03942138145638,6.2005583573328975,23.67624391274224,0.2814636837648278,-78,0
4,2024-01-08,6.071791059485588,6.126777668758128,20.27420354351637,0.1770354755585377,-77,0
4,2024-01-09,5.429449655851206,6.046727886506593,24.15825929933504,0.0061482183038925,-76,0
4,2024-01-10,7.05040675524873,6.133148065210372,24.910241887812955,0.6670023945285307,-75,0
4,2024-01-11,4.771424030836052,6.033935697193727,24.278498735420776,0.281377447485735,-74,1
4,2024-01-12,5.717511789445478,5.887658257701548,23.478723328781008,0.4655180336097271,-73,1
4,2024-01-13,8.529742556993039,6.51567817561664,23.47805430401793,0.2471167276618298,-72,1
4,2024-01-14,7.424383162423675,6.42781557289768,24.00386133033227,0.2929786188697404,-71,1
4,2024-01-15,5.720265393884815,6.3775976206689995,24.93974565119742,0.3708687048421185,-70,1
4,2024-01-16,2.308783878538544,5.931788223910047,23.37998773421761,0.2267272667467365,-69,1
4,2024-01-17,6.3483202751397,5.831490155323044,24.596494266340645,0.040556966042084,-68,1
4,2024-01-18,5.693981044170405,5.9632840143708075,22.236876200454294,0.110061735437097,-67,1
